business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
hXzoNgpkC86K_Jfg_zMHvA,PHO KC,"18555 N 59th Ave, Ste 130",Glendale,AZ,85308,33.65246944,-112.185679,4.5,96,1,"{'Alcohol': ""'none'"", 'BikeParking': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}""}","Vietnamese, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-20:0'}"
me_UR1W9xfVaAAxGse07og,The Maids of Las Vegas,5000 W Oakey Blvd B6,Las Vegas,NV,89146,36.1524118,-115.2093057,4,20,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Home Cleaning, Home Services","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
EVC1vn1KQ2uETnTbDWXc5w,Cadillac Jenkins,930 Queen Street W,Toronto,ON,M6J 1G6,43.6450416,-79.4161208,4.5,13,0,"{'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""'casual'""}","Caribbean, Tapas/Small Plates, Restaurants","{'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-2:0'}"
Euq0ltqgsmD2VMlBopDbdg,Davis Funeral Home and Memorial Park,1401 S Rainbow Blvd,Las Vegas,NV,89146,36.155369,-115.243607,5,4,1,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Funeral Services & Cemeteries","{'Monday': '8:30-17:30', 'Tuesday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Friday': '8:30-17:30', 'Saturday': '8:30-17:30', 'Sunday': '8:30-17:30'}"
iFLXgtv8vrIQQu07vrGWgA,Sunrise Medical Center,18775 N Reems Rd,Surprise,AZ,85374,33.654116,-112.3746171,1.5,3,1,{'ByAppointmentOnly': 'True'},"Medical Centers, Health & Medical",
4B8VnRAstRRshxiUzm9yPw,Maiko Sushi - DDO,3339 Boulevard des Sources,Dollard-des-Ormeaux,QC,H9B 1Z8,45.484315,-73.795652,4,51,1,"{'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'GoodForKids': 'False', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}""}","Restaurants, Sushi Bars, Japanese","{'Monday': '17:0-22:0', 'Tuesday': '17:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '17:0-22:0'}"
8ELlbjnXfZAw4KbQRP3-EQ,Tomate Basilic,12585 Sherbrooke Rue E,Pointe-Aux-Trembles,QC,H1B 1C8,45.65099446,-73.51200022,4,8,1,"{'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True'}","Italian, Restaurants",
dtpFxDbBTBl90NyttDqoMg,2 Girls' Cafe & Bakery,3707 Darrow Rd,Stow,OH,44224,41.1654526,-81.4392963,4,16,1,"{'NoiseLevel': ""u'quiet'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'""}","Food, Restaurants, Bakeries, Cafes","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}"
5DdD6Z634cMSvnynSq8p1w,PreFocus Solutions,16144 W Clinton St,Surprise,AZ,85379,33.581805,-112.406327,5,5,1,{'BusinessAcceptsCreditCards': 'True'},"Advertising, Business Consulting, Professional Services, Web Design, Graphic Design, Event Planning & Services, Videographers, Marketing, Public Relations","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '10:0-17:0'}"
iiHXERJsuPSxLCqQFvPYKA,Dezert Gate Systems LLC,,Surprise,AZ,85374,33.657298,-112.4649083,3.5,3,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Fences & Gates, Home Services","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0'}"
EefLnsulpa0t3Uw5kKR7eA,Paparazzo Film  Portrait Photography by David Lee,"23150 N Pima Rd, Ste 2C",Scottsdale,AZ,85255,33.6964268,-111.8910699,5,4,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Event Photography, Event Planning & Services, Photographers, Session Photography","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}"
8oxMIWw5NzchZJIOnX8sTw,AZCA Signs and Wraps,"13128 W Foxfire Dr, Ste 101",Surprise,AZ,85374,33.64174096,-112.3449898,5,6,1,{'BusinessAcceptsCreditCards': 'True'},"Web Design, Print Media, Local Services, Mass Media, Printing Services, Signmaking, Professional Services, Graphic Design","{'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0'}"
RRTkmwGTBSWnmYdtg-SmdA,Raising Arizona Preschool,6145 W Olive Ave,Glendale,AZ,85302,33.567014,-112.192209,2.5,3,1,"{'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Summer Camps, Preschools, Active Life, Child Care & Day Care, Local Services, Education","{'Monday': '6:0-18:30', 'Tuesday': '6:0-18:30', 'Wednesday': '6:0-18:30', 'Thursday': '6:0-18:30', 'Friday': '6:0-18:30'}"
NX1281ugzs2navHAX5X9cQ,Cha Me Cha,"8333 Kennedy Road, Suite 1078",Markham,ON,L3R 1J5,43.85632743,-79.30388387,3,293,1,"{'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False'}","Bubble Tea, Food, Restaurants, Taiwanese, Coffee & Tea","{'Monday': '12:0-0:0', 'Tuesday': '12:0-0:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}"
43PeF0ERpSIiEbXM6f9N2g,Megas Restaurant,402 Danforth Avenue,Toronto,ON,M4K 1P3,43.6777565,-79.3515772,2.5,47,1,"{'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'Alcohol': ""u'full_bar'""}","Restaurants, Greek, Mediterranean, Caterers, Event Planning & Services","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-1:0'}"
GiTv0gFXtYFQAzCXnPvepQ,Chili's,5521 Westpark Dr,Charlotte,NC,28217,35.1621387,-80.8868514,2.5,48,1,"{'WiFi': ""u'no'"", 'Alcohol': ""'full_bar'"", 'Corkage': 'False', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'very_loud'"", 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'HappyHour': 'True', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'BYOB': 'False', 'WheelchairAccessible': 'True', 'GoodForDancing': 'False', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'CoatCheck': 'False'}","Restaurants, American (Traditional), American (New), Tex-Mex, Bars, Nightlife","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
NCac2iPhlIeWRgG5L4hCzg,Next Level Carpet & Tile Cleaning,12495 NW Grand Ave,Phoenix,AZ,85335,33.4149064,-111.7592241,4,3,1,{'BusinessAcceptsCreditCards': 'True'},"Home Services, Carpet Cleaning, Local Services, Tiling, Refinishing Services","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0'}"
9ffhtZhp7RclEJM0OHnGPA,Anthem Blue Cross and Blue Shield,,Las Vegas,NV,89148,36.08253238,-115.2910169,1,12,1,,"Health & Medical, Financial Services, Health Insurance Offices, Insurance",
tylsscXmLq03-DzGI36bIA,Squaw Peak Cafe,2333 E Thomas Rd,Phoenix,AZ,85016,33.47919004,-112.0314878,3.5,8,1,"{'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'""}","Restaurants, Sandwiches, Salad, Pizza",
Q8AutZN3WoZb69D9bsCGUw,Mickey's Hangover,4310 N Brown Ave,Scottsdale,AZ,85251,33.4986931,-111.9244141,3.5,46,0,"{'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}","Nightlife, Dive Bars, Bars",
aVdW5rDFDCCTwBiS2-AI1w,Peoria Autobody And Collision,7961 W Gold Dust Ave,Peoria,AZ,85345,33.576108,-112.2300421,1,5,1,,"Body Shops, Automotive","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '10:0-14:0'}"
O-fYUqXjkwNvRfFnlUH6Iw,Insomnia Cookies,115 Meyran Ave,Pittsburgh,PA,15213,40.4409588,-79.9586082,3,18,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Bakeries, Event Planning & Services, Caterers, Desserts, Ice Cream & Frozen Yogurt, Food","{'Monday': '9:0-3:0', 'Tuesday': '9:0-3:0', 'Wednesday': '9:0-3:0', 'Thursday': '9:0-3:0', 'Friday': '9:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-3:0'}"
x5mv33siyWGXVpOmLACfPQ,Brook Park Laser Wash,5673 Smith Rd,Cleveland,OH,44142,41.409087,-81.803309,1.5,5,1,,"Automotive, Car Wash",
O4QbewwNOZ20gDaWK1hxtw,Vegas Valley Air Duct,4593 W Desert Inn Rd,Las Vegas,NV,89102,36.13,-115.203179,2.5,14,1,{'BusinessAcceptsCreditCards': 'True'},"Heating & Air Conditioning/HVAC, Home Cleaning, Professional Services, Office Cleaning, Air Duct Cleaning, Home Services, Chimney Sweeps, Local Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
G_05ZI4Vpl4bxjjZR11jEQ,Jardin Botanique de Montréal,4101 Rue Sherbrooke E,Montréal,QC,H1X 2B2,45.56033456,-73.56122373,4.5,207,1,"{'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Arts & Entertainment, Botanical Gardens, Parks, Active Life","{'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
LEOvXK3lMEfjnex3CPvrng,Albinas Italian American Bakery,3035 E Tropicana Ave,Las Vegas,NV,89121,36.0992176,-115.1096599,4.5,11,0,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False'}","Food, Bakeries, Restaurants",
G7sVtpD6aqpuUB4F3LEG_w,Hoche Café,4299 rue Ontario Est,Montréal,QC,H1V 1K4,45.5524868,-73.5399851,4,65,1,"{'Caters': 'False', 'HasTV': 'False', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}""}","Breakfast & Brunch, Food, Restaurants, Coffee & Tea","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '6:45-19:0', 'Saturday': '8:0-19:0', 'Sunday': '7:30-18:30'}"
fin8bCrfZ7aCB1pGesvDmw,Theodore 1922,374 Bloor Street W,Toronto,ON,M5S 1X2,43.6662014,-79.4060876,4.5,8,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '3'}","Shopping, Fashion, Men's Clothing, Jewelry, Accessories, Bridal","{'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-19:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}"
jP5l-EWJcMYUiv1UoQssAg,Kind Exchange,339 Roncesvalles Avenue,Toronto,ON,M6R 2M8,43.6493922,-79.4500638,2.5,3,0,{'RestaurantsPriceRange2': '1'},"Fashion, Shopping, Used, Vintage & Consignment","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-18:0'}"
zfOum9_rEhaLAqoAV3nYaQ,Naya Mediterranean Cuisine,"8877 N Scottsdale Rd, Ste 402",Scottsdale,AZ,85253,33.5659639,-111.925034,4,97,0,"{'Music': ""{'dj': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'Smoking': ""u'no'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'True', 'GoodForDancing': 'False', 'CoatCheck': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'no'"", 'Alcohol': ""u'full_bar'"", 'HappyHour': 'True', 'OutdoorSeating': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'RestaurantsTakeOut': 'True'}","Specialty Food, Food, Bars, Italian, Nightlife, Ethnic Food, Restaurants, Cocktail Bars, Mediterranean","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
cXBB07Kb2TcAuzJTVo9tZw,Sunset Grill,17205 Leslie St,Newmarket,ON,L3Y 8E4,44.05872464,-79.42962618,3,9,1,"{'OutdoorSeating': 'False', 'WiFi': ""'free'"", 'NoiseLevel': ""u'very_loud'"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True'}","Breakfast & Brunch, Restaurants, Canadian (New), Diners","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
hZzwkAJG92KkszWO8PoOQA,Fernando's,2 Ppg Pl Food Ct,Pittsburgh,PA,15222,40.44371239,-79.9953633,4,7,0,"{'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'""}","Fast Food, Sandwiches, Restaurants","{'Monday': '10:0-15:30', 'Tuesday': '10:0-15:30', 'Wednesday': '10:0-15:30', 'Thursday': '10:0-15:30', 'Friday': '10:0-15:30'}"
rFYmB7_Ba1rq04NzZBbRkg,Photobooth X,7241 Azara Rd,Las Vegas,NV,89113,36.0549668,-115.2498398,5,4,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Photo Booth Rentals, Party Supplies, Party Equipment Rentals, Event Planning & Services","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
fKgupz5SZzgW0Hrmq4mG7A,Sue Pemberton,"1535 W Warm Springs Rd, Ste 121, Studio Salons",Henderson,NV,89014,36.0556532,-115.0522522,5,4,1,"{'BusinessAcceptsCreditCards': 'True', 'HairSpecializesIn': ""{'straightperms': False, 'coloring': True, 'extensions': False, 'africanamerican': False, 'curly': True, 'kids': False, 'perms': True, 'asian': True}"", 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Blow Dry/Out Services, Hair Stylists, Beauty & Spas, Hair Salons","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0'}"
YYQ6-vDjbJkhknyzeeQ8OQ,Oasis Medical Spa,"2560 Shepard Avenue, Unit 1",Mississauga,ON,L5A 4E1,43.5803664,-79.6139994,1.5,4,1,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False'}","Chiropractors, Medical Spas, Beauty & Spas, Health & Medical, Massage, Day Spas",
2tE_n3ws4Vn1byejSZZIsQ,Camp Bow Wow Avondale,1050 N Fairway Dr,Avondale,AZ,85323,33.4537213,-112.3262394,4.5,71,1,,"Pet Sitting, Dog Walkers, Pet Services, Pets","{'Monday': '16:0-19:0', 'Tuesday': '6:30-19:0', 'Wednesday': '6:30-19:0', 'Thursday': '6:30-19:0', 'Friday': '6:30-19:0', 'Saturday': '15:0-19:0', 'Sunday': '16:0-19:0'}"
9eK8T1EUoCuzjsrtNa522A,Holiday Inn Phoenix - Chandler,1200 W Ocotillo Rd,Chandler,AZ,85248,33.2480294,-111.8662673,3.5,27,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Venues & Event Spaces, Hotels, Hotels & Travel, Resorts, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
ixUUuzy879Tfn4Cu7kH_0w,Indus Beads,408 East Washington Ave,Madison,WI,53703,43.0777335,-89.3804533,3,5,0,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Art Supplies, Shopping, Arts & Crafts",
oz4YTqzGLYRzV0lSMDaEEQ,Toronto Police Museum,40 College St,Toronto,ON,M5G 2J3,43.661198,-79.3852652,3,4,1,{'GoodForKids': 'True'},"Arts & Entertainment, Museums",
CeYOohT_QMhITFd1TZ7i-A,Palms Carpet Cleaning,,Las Vegas,NV,,36.175,-115.136389,1,11,1,{'BusinessAcceptsCreditCards': 'True'},"Carpeting, Home Services",
